image,x,y,mask
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,111,227,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_2400_800.111.227.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,179,310,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_2400_800.179.310.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,100,302,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_2400_800.100.302.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.0.png,13,62,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0029_2400_800.13.62.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_2800_3200.aug.0.png,28,370,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_2800_3200.28.370.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_3600_800.aug.0.png,37,254,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0044_3600_800.37.254.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_3600_800.aug.0.png,17,193,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0044_3600_800.17.193.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_3600_800.aug.0.png,43,62,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0044_3600_800.43.62.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_3600_800.aug.0.png,66,149,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0044_3600_800.66.149.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_3600_800.aug.0.png,130,31,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0044_3600_800.130.31.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_4000_1200.aug.1.png,379,175,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_4000_1200.379.175.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2400_0.png,290,158,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_2400_0.290.158.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_4000_1200.aug.1.png,338,131,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_4000_1200.338.131.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2400_0.png,178,189,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_2400_0.178.189.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2400_0.png,8,340,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_2400_0.8.340.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_3600_1600.aug.0.png,329,31,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_3600_1600.329.31.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0005_2800_0.aug.2.png,380,110,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0005_2800_0.380.110.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0005_2800_0.aug.2.png,394,148,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0005_2800_0.394.148.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0005_3600_400.aug.2.png,316,103,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0005_3600_400.316.103.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0005_3600_400.aug.2.png,333,31,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0005_3600_400.333.31.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.png,31,56,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0006_1200_800.31.56.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,153,114,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_4000_2400.153.114.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,52,114,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_4000_2400.52.114.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,50,70,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_4000_2400.50.70.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,280,330,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_4000_2400.280.330.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,141,197,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_4000_2400.141.197.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,249,236,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_4000_2400.249.236.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_4000_2400.aug.1.png,70,364,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_4000_2400.70.364.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,123,107,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2400_0.123.107.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,272,100,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2400_0.272.100.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,234,175,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2400_0.234.175.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,280,295,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2400_0.280.295.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,138,275,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2400_0.138.275.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,75,234,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2400_0.75.234.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2400_0.aug.0.png,271,348,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2400_0.271.348.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_4000_400.png,76,225,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_4000_400.76.225.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_3600_2400.aug.0.png,161,283,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_3600_2400.161.283.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_3600_2400.aug.0.png,171,345,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_3600_2400.171.345.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_3600_2400.aug.0.png,80,314,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_3600_2400.80.314.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_3600_2400.aug.0.png,350,163,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_3600_2400.350.163.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_400_1600.aug.0.png,140,246,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_400_1600.140.246.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_3600_2400.aug.0.png,385,228,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_3600_2400.385.228.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_400_1600.aug.0.png,184,241,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_400_1600.184.241.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_400_1600.aug.0.png,119,208,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_400_1600.119.208.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_400_1600.aug.0.png,25,93,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_400_1600.25.93.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,16,256,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.16.256.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,37,360,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.37.360.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,31,174,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.31.174.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,341,25,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.341.25.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,289,141,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.289.141.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,355,233,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.355.233.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_800.aug.2.png,343,381,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_800.343.381.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_2800.png,372,293,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_2000_2800.372.293.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_2800.png,253,275,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_2000_2800.253.275.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_2800.png,279,162,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_2000_2800.279.162.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_2800.png,306,327,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_2000_2800.306.327.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_4000_3200.aug.0.png,346,263,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_4000_3200.346.263.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_4000_3200.aug.0.png,376,383,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_4000_3200.376.383.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0005_2000_400.aug.1.png,134,209,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0005_2000_400.134.209.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_2000_2000.aug.1.png,220,127,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_2000_2000.220.127.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_3200_1200.aug.2.png,283,79,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_3200_1200.283.79.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_3200_1200.aug.2.png,285,182,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_3200_1200.285.182.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_3200_1200.aug.2.png,241,182,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_3200_1200.241.182.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_4400_1200.aug.1.png,306,128,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_4400_1200.306.128.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_4400_1200.aug.1.png,254,141,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_4400_1200.254.141.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_4400_1200.aug.1.png,288,69,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_4400_1200.288.69.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_4400_1200.aug.1.png,292,33,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_4400_1200.292.33.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_4400_1200.aug.1.png,249,47,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_4400_1200.249.47.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_4400_1200.aug.1.png,350,268,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_4400_1200.350.268.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_4400_1200.aug.1.png,383,286,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_4400_1200.383.286.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_400_3200.aug.1.png,82,159,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_400_3200.82.159.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_400_3200.aug.1.png,44,204,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0023_400_3200.44.204.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0047_2400_0.png,45,314,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_2400_0.45.314.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0047_2400_0.png,156,304,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_2400_0.156.304.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0047_2400_0.png,231,270,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_2400_0.231.270.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0047_2400_0.png,355,352,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_2400_0.355.352.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0047_2400_0.png,356,217,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_2400_0.356.217.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0047_2400_0.png,124,139,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_2400_0.124.139.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0017_2000_1600.aug.1.png,32,322,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0017_2000_1600.32.322.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0017_2000_1600.aug.1.png,81,373,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0017_2000_1600.81.373.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0001_3200_1600.png,41,36,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0001_3200_1600.41.36.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0001_3200_1600.png,42,70,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0001_3200_1600.42.70.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_1200_3200.aug.2.png,52,135,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_1200_3200.52.135.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_1200_3200.aug.2.png,76,207,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_1200_3200.76.207.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_1200_3200.aug.2.png,308,37,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_1200_3200.308.37.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_1200_3200.aug.2.png,299,109,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_1200_3200.299.109.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_0_1600.png,309,169,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_0_1600.309.169.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_0_1600.png,303,223,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_0_1600.303.223.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0012_2400_2000.aug.1.png,359,120,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0012_2400_2000.359.120.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0012_2400_2000.aug.1.png,336,80,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0012_2400_2000.336.80.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0042_1600_1600.png,376,51,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0042_1600_1600.376.51.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0042_1600_1600.png,53,75,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0042_1600_1600.53.75.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0042_1600_1600.png,208,91,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0042_1600_1600.208.91.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0042_1600_1600.png,326,92,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0042_1600_1600.326.92.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0042_1600_1600.png,152,37,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0042_1600_1600.152.37.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_400_1600.png,284,192,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_400_1600.284.192.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_2800_0.aug.1.png,50,230,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_2800_0.50.230.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_2800_0.aug.1.png,33,329,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_2800_0.33.329.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_2800_0.aug.1.png,110,382,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_2800_0.110.382.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_2800_0.aug.1.png,70,354,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0019_2800_0.70.354.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0042_1200_1200.aug.2.png,219,162,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0042_1200_1200.219.162.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0042_1200_1200.aug.2.png,136,355,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0042_1200_1200.136.355.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0042_1200_1200.aug.2.png,211,337,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0042_1200_1200.211.337.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0042_1200_1200.aug.2.png,315,347,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0042_1200_1200.315.347.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0042_1200_1200.aug.2.png,300,178,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0042_1200_1200.300.178.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_400_3200.aug.1.png,169,234,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_400_3200.169.234.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_400_3200.aug.1.png,125,217,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_400_3200.125.217.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_800_1600.aug.2.png,310,359,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_800_1600.310.359.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_800_1600.aug.2.png,332,335,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_800_1600.332.335.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0004_1600_1200.png,292,194,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0004_1600_1200.292.194.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0040_2000_400.png,116,222,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0040_2000_400.116.222.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_0_1200.aug.2.png,145,250,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0006_0_1200.145.250.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_1600.aug.2.png,309,309,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_1600.309.309.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_3600_1600.aug.2.png,294,353,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0021_3600_1600.294.353.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0003_4000_3200.aug.2.png,325,160,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0003_4000_3200.325.160.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0003_4000_3200.aug.2.png,263,154,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0003_4000_3200.263.154.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_800_2800.aug.1.png,300,105,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_800_2800.300.105.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_800_2800.aug.1.png,73,360,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_800_2800.73.360.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_3600_800.png,347,343,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0044_3600_800.347.343.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_3600_800.png,262,365,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0044_3600_800.262.365.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_4000_800.png,163,18,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_4000_800.163.18.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_4000_800.png,22,305,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_4000_800.22.305.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0024_0_2800.png,90,234,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0024_0_2800.90.234.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0024_0_2800.png,316,267,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0024_0_2800.316.267.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0047_1600_2400.aug.2.png,37,281,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_1600_2400.37.281.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0047_1600_2400.aug.2.png,101,319,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_1600_2400.101.319.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0047_1600_2400.aug.2.png,43,375,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0047_1600_2400.43.375.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_800.png,232,222,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_2400_800.232.222.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_800.png,23,53,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_2400_800.23.53.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_800.png,196,123,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_2400_800.196.123.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_800.png,99,103,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_2400_800.99.103.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_4000_800.aug.0.png,380,309,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_4000_800.380.309.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_4000_800.aug.0.png,258,27,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_4000_800.258.27.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_4000_800.aug.0.png,331,363,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0059_4000_800.331.363.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_4000_800.aug.0.png,86,319,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.86.319.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_4000_800.aug.0.png,142,331,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.142.331.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_4000_800.aug.0.png,336,187,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.336.187.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_4000_800.aug.0.png,232,28,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.232.28.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_4000_800.aug.0.png,368,160,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_4000_800.368.160.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_400.png,82,182,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0025_2800_400.82.182.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_2400_800.aug.1.png,289,382,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0011_2400_800.289.382.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_2400_800.aug.1.png,379,376,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0011_2400_800.379.376.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_2400_800.aug.1.png,385,207,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0011_2400_800.385.207.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_2400_800.aug.1.png,141,354,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0011_2400_800.141.354.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_4000_800.aug.1.png,341,180,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0032_4000_800.341.180.mask.npy
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_2400_0.png,320,233,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_2400_0.320.233.mask.npy
