image,x,y
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,52,28
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,128,18
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,196,43
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,114,69
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,265,143
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,267,259
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,195,199
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,125,222
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,231,351
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,367,289
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,197,314
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,122,346
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.png,349,171
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,142,280
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,68,267
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,174,227
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,154,187
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,135,88
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,183,57
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,236,41
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,75,61
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,36,107
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,19,61
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,280,197
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,249,259
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,312,289
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,339,245
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,378,180
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,375,269
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,269,233
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,217,327
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_0_2800.aug.0.png,348,381
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.1.png,281,188
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.1.png,218,245
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.1.png,262,266
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.1.png,229,108
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.1.png,14,334
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.1.png,72,362
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.1.png,360,145
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.1.png,391,26
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_2800_800.aug.1.png,343,24
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,134,219
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,204,252
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,145,308
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,109,360
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,144,368
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,72,387
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,38,340
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,7,366
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,287,364
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,321,370
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,384,262
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,293,138
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,240,116
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,252,159
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2800_1200.aug.0.png,226,187
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_400.aug.1.png,237,213
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_400.aug.1.png,289,62
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_400.aug.1.png,233,37
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_400.aug.1.png,335,51
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_400.aug.1.png,283,354
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_400.aug.1.png,80,104
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_400.aug.1.png,52,174
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3600_2800.aug.1.png,159,202
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3600_2800.aug.1.png,326,209
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3600_2800.aug.1.png,384,261
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3600_2800.aug.1.png,249,280
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3600_2800.aug.1.png,325,41
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0047_2800_2400.aug.2.png,252,311
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0047_2800_2400.aug.2.png,385,289
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0047_2800_2400.aug.2.png,346,268
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_2800_2800.aug.1.png,162,235
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_2800_2800.aug.1.png,54,322
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_2800_2800.aug.1.png,133,334
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_2800_2800.aug.1.png,308,304
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_2800_2800.aug.1.png,237,244
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_2800_2800.aug.1.png,27,249
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_2800_2800.aug.1.png,87,382
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_2800_2800.aug.1.png,360,214
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_2800_2800.aug.1.png,352,109
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_2800_2800.aug.1.png,299,66
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,101,279
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,159,109
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,255,157
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,260,318
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,304,365
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,200,350
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,78,231
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,12,264
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1600_0.png,47,317
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_0_2800.png,279,272
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0030_2800_800.aug.1.png,30,60
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_800_1600.aug.1.png,250,160
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_800_1600.aug.1.png,75,46
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_800_1600.aug.1.png,23,39
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_800_1600.aug.1.png,369,281
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_800_1600.aug.1.png,343,331
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_800_1600.aug.1.png,370,362
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,157,164
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,166,217
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,112,220
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,89,189
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,72,155
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,152,85
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,201,63
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,181,110
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,214,34
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,90,19
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,60,15
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,358,128
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,332,27
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,202,152
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,244,193
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,186,243
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,140,263
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,133,300
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,87,282
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,180,316
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,194,287
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,220,332
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,168,381
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,112,332
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,217,380
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,279,378
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,240,284
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,218,215
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_2400_2000.aug.1.png,195,183
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_1200_2000.aug.0.png,325,215
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_1200_2000.aug.0.png,289,175
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_1200_2000.aug.0.png,262,123
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2400_1200.png,25,95
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2400_1200.png,142,28
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2400_1200.png,239,187
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2400_1200.png,241,241
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2400_1200.png,159,283
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2400_1200.png,191,371
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2400_1200.png,267,338
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2400_1200.png,276,292
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2400_1200.png,214,261
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2400_1200.png,289,372
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_1200_800.png,269,249
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_1200_800.png,209,329
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_1200_800.png,186,258
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_1200_800.png,343,221
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_1200_800.png,353,259
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_1200_800.png,381,313
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_1200_800.png,356,363
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0060_1200_800.png,148,376
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.aug.2.png,340,267
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.aug.2.png,290,218
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.aug.2.png,364,187
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.aug.2.png,360,130
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.aug.2.png,341,47
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.aug.2.png,262,354
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1200_2000.aug.0.png,247,53
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1200_2000.aug.0.png,179,92
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1200_2000.aug.0.png,130,106
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1200_2000.aug.0.png,216,222
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1200_2000.aug.0.png,268,178
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1200_2000.aug.0.png,287,342
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1200_2000.aug.0.png,275,297
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1200_2000.aug.0.png,64,258
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1200_2000.aug.0.png,201,184
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_0_400.aug.0.png,212,201
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_0_400.aug.0.png,253,258
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_0_400.aug.0.png,289,172
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_0_400.aug.0.png,207,299
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_0_400.aug.0.png,257,335
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_0_400.aug.0.png,196,359
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_2800_3200.aug.1.png,76,372
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0040_2400_3200.aug.0.png,198,262
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0040_2400_3200.aug.0.png,266,242
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.aug.2.png,152,95
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.aug.2.png,280,179
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.aug.2.png,223,138
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.aug.2.png,32,116
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.aug.2.png,95,151
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.aug.2.png,45,316
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.aug.2.png,355,304
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_4000_0.aug.1.png,135,238
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_4000_0.aug.1.png,197,249
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_4000_0.aug.1.png,168,309
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_4000_0.aug.1.png,215,335
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_4000_0.aug.1.png,274,317
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_4000_0.aug.1.png,279,274
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_4000_0.aug.1.png,27,294
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_400_800.aug.2.png,119,218
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_400_800.aug.2.png,81,111
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_400_800.aug.2.png,134,56
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0044_400_800.aug.2.png,80,242
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3600_2800.aug.2.png,230,133
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3600_2800.aug.2.png,269,113
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3600_2800.aug.2.png,267,62
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3600_2800.aug.2.png,293,154
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3600_2800.aug.2.png,260,180
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3600_2800.aug.2.png,330,303
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3600_2800.aug.2.png,21,114
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3600_2800.aug.2.png,50,239
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2800_1600.aug.0.png,137,45
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2800_1600.aug.0.png,26,49
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2800_1600.aug.0.png,42,172
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2800_1600.aug.0.png,82,310
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2800_1600.aug.0.png,17,261
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2800_1600.aug.0.png,23,362
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2800_1600.aug.0.png,171,291
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2800_1600.aug.0.png,181,219
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2800_1600.aug.0.png,140,143
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2800_1600.aug.0.png,247,94
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_2800_1600.aug.0.png,286,52
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_1600_3200.aug.0.png,151,122
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_1600_3200.aug.0.png,230,117
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_1600_3200.aug.0.png,256,173
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_1600_3200.aug.0.png,80,174
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_1600_3200.aug.0.png,21,137
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_1600_3200.aug.0.png,27,92
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_1600_3200.aug.0.png,24,204
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_1600_3200.aug.0.png,147,232
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_2000_2800.aug.1.png,126,340
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_2000_2800.aug.1.png,186,339
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_2000_2800.aug.1.png,139,286
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_2000_2800.aug.1.png,21,365
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_2000_2800.aug.1.png,80,388
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_4400_800.aug.1.png,270,204
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_4400_800.aug.1.png,216,138
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_4400_800.aug.1.png,270,116
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_4400_800.aug.1.png,290,50
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_4400_800.aug.1.png,213,36
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_4400_800.aug.1.png,349,16
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_4400_800.aug.1.png,365,174
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_4400_800.aug.1.png,326,278
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_4400_800.aug.1.png,387,346
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_3200.png,195,46
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_3200.png,271,89
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_3200.png,141,174
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_3200.png,113,211
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_3200.png,67,230
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_3200.png,83,211
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_3200.png,25,187
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3200_3200.png,52,117
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0035_1600_3200.aug.0.png,172,179
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0035_1600_3200.aug.0.png,70,384
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_3200_400.png,113,221
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_3200_400.png,27,239
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_3200_400.png,173,216
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_3200_400.png,162,187
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_3200_400.png,133,333
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_3200_400.png,213,339
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_3200_400.png,225,269
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_3200_400.png,245,218
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_3200_400.png,304,175
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_3200_400.png,287,220
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_2400.aug.2.png,227,107
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_2400.aug.2.png,323,158
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_2400.aug.2.png,373,157
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_2400.aug.2.png,141,367
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_2400.aug.2.png,313,321
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_1600_2400.aug.2.png,294,359
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_2800_1600.aug.1.png,113,238
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_2800_1600.aug.1.png,373,232
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_2400.aug.1.png,198,199
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_2400.aug.1.png,149,234
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_2400.aug.1.png,57,352
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,159,228
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,230,178
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,259,291
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,246,341
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,283,385
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,219,383
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,122,334
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,72,351
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,119,388
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,32,343
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,58,246
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,20,213
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,35,167
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,59,118
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,108,137
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,163,122
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,96,202
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,113,236
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,133,284
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,193,72
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,122,46
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,137,6
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,195,22
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,161,45
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,147,81
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1600_800.png,331,198
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_400_800.aug.0.png,196,94
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_400_800.aug.0.png,251,45
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_400_800.aug.0.png,221,130
