image,x,y
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0051_1600_1200.aug.1.png,152,303
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0051_1600_1200.aug.1.png,82,331
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0051_1600_1200.aug.1.png,7,336
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_4000_1600.aug.1.png,237,315
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_4000_1600.aug.1.png,293,315
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_4000_1600.aug.1.png,336,285
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_4000_1600.aug.1.png,253,362
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_4000_1600.aug.1.png,124,369
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_4000_1600.aug.1.png,179,342
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_4000_1600.aug.1.png,225,287
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_4000_1600.aug.1.png,359,161
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_4000_1600.aug.1.png,386,200
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_4000_1600.aug.1.png,320,197
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_4000_1600.aug.1.png,372,40
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0040_2000_2400.png,240,76
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3600_0.aug.1.png,164,144
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3600_0.aug.1.png,160,28
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3600_0.aug.1.png,299,119
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3600_0.aug.1.png,361,140
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3600_0.aug.1.png,379,203
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3600_0.aug.1.png,197,174
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0003_2400_0.aug.1.png,45,29
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0003_2400_0.aug.1.png,69,104
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0007_800_400.aug.2.png,165,329
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0007_800_400.aug.2.png,224,310
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0007_800_400.aug.2.png,26,336
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0007_800_400.aug.2.png,46,272
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0004_4000_1200.aug.1.png,348,246
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_2000.aug.2.png,105,249
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_2000.aug.2.png,29,303
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_2000.aug.2.png,77,122
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_2000.aug.2.png,118,67
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_2000.aug.2.png,380,115
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_2000.aug.2.png,364,366
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_4000_1200.aug.1.png,192,316
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_4000_1200.aug.1.png,71,357
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,296,166
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,206,240
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,148,313
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,234,349
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,300,330
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,311,268
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,225,185
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,87,210
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,167,141
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,30,63
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,84,57
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,66,14
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,171,20
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,106,371
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,106,316
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,183,390
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,387,280
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,366,109
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_2800_2000.aug.0.png,20,280
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0035_2000_1600.aug.1.png,213,169
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0035_2000_1600.aug.1.png,134,149
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0035_2000_1600.aug.1.png,284,53
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0035_2000_1600.aug.1.png,94,62
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0035_2000_1600.aug.1.png,56,145
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0035_2000_1600.aug.1.png,96,184
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0035_2000_1600.aug.1.png,154,25
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0035_2000_1600.aug.1.png,193,78
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_1600_800.aug.2.png,180,248
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_1600_800.aug.2.png,116,254
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_1600_800.aug.2.png,170,304
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_1600_800.aug.2.png,224,220
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_1600_800.aug.2.png,329,52
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_1600_800.aug.2.png,309,334
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_400_1600.aug.2.png,138,195
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_400_1600.aug.2.png,149,132
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_400_1600.aug.2.png,31,181
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_400_1600.aug.2.png,41,251
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_400_1600.aug.2.png,45,309
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_400_1600.aug.2.png,68,237
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_400_1600.aug.2.png,115,248
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_400_1600.aug.2.png,21,95
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_400_1600.aug.2.png,214,51
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_400_1600.aug.2.png,256,95
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_400_1600.aug.2.png,299,359
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_400_1200.png,313,254
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_400_1200.png,330,313
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_400_1200.png,393,320
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_400_1200.png,351,212
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_400_1200.png,284,221
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1200_3200.aug.0.png,177,59
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1200_3200.aug.0.png,58,42
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1200_3200.aug.0.png,315,246
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_1200_3200.aug.0.png,114,236
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_2800_800.png,331,264
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_2800_800.png,368,298
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_2800_800.png,375,102
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_2800_800.png,389,160
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_2800_800.png,359,198
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_2800_800.png,104,73
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_2800_800.png,112,25
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_800_1200.aug.1.png,175,211
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_800_1200.aug.1.png,207,18
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_800_1200.aug.1.png,81,319
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0046_400_3200.aug.1.png,58,303
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_3200_400.png,29,117
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_3200_400.png,128,208
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_3200_400.png,89,240
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_3200_400.png,40,270
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_3200_400.png,8,324
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0025_3200_400.png,18,369
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1600_2000.png,207,233
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1600_2000.png,88,313
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1600_2000.png,250,275
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1600_2000.png,65,86
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1600_2000.png,135,40
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1600_2000.png,153,102
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_2800_2800.aug.0.png,135,112
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_2800_2800.aug.0.png,102,73
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_2800_2800.aug.0.png,175,59
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_2800_2800.aug.0.png,185,111
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_2800_2800.aug.0.png,191,154
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_2800_2800.aug.0.png,222,176
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_2800_2800.aug.0.png,104,248
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_2800_2800.aug.0.png,100,144
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_2800_2800.aug.0.png,205,37
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0021_2800_2800.aug.0.png,47,23
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_2400_2400.aug.1.png,51,254
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_2400_2400.aug.1.png,105,358
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_2400_2400.aug.1.png,14,217
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.aug.2.png,293,171
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.aug.2.png,124,65
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.aug.2.png,39,51
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.aug.2.png,93,325
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.aug.2.png,361,191
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.aug.2.png,351,141
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.aug.2.png,342,218
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0006_1200_800.aug.2.png,392,223
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,290,271
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,364,258
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,302,329
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,360,159
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,306,118
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,226,94
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,290,41
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,232,29
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,369,26
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,381,71
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2400.aug.1.png,384,334
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0052_4400_1200.aug.2.png,298,186
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_3200_1600.aug.0.png,281,296
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_3200_1600.aug.0.png,200,292
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_3200_1600.aug.0.png,233,374
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_3200_1600.aug.0.png,311,364
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_3200_1600.aug.0.png,385,330
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1600_1600.aug.2.png,290,161
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1600_1600.aug.2.png,341,85
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1600_1600.aug.2.png,176,344
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1600_1600.aug.2.png,321,368
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1600_1600.aug.2.png,349,333
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_1600_1600.aug.2.png,112,113
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,166,148
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,80,208
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,138,249
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,206,242
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,190,309
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,250,271
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,326,263
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,366,228
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,378,132
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,223,87
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,191,37
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,63,39
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,302,17
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,90,317
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,10,313
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,12,234
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,40,374
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,147,82
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,64,122
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0059_3200_800.png,367,20
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,220,264
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,260,287
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,315,292
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,329,237
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,385,232
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,349,303
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,302,183
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,160,366
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,249,375
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_3200_2800.aug.1.png,106,363
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_3600_2000.png,49,253
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_3600_2000.png,112,148
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_3600_2000.png,30,362
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0050_400_800.aug.0.png,170,125
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0050_400_800.aug.0.png,148,67
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_4000_1200.aug.0.png,166,124
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_4000_1200.aug.0.png,295,198
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_4000_1200.aug.0.png,211,255
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_4000_1200.aug.0.png,370,287
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_4000_1200.aug.0.png,101,37
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.1.png,276,224
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.1.png,228,306
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.1.png,290,314
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.1.png,203,371
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.1.png,298,67
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.1.png,328,22
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.1.png,213,20
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0029_2400_800.aug.1.png,143,69
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2000_0.png,217,83
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2000_0.png,139,55
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2000_0.png,294,175
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2000_0.png,279,219
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2000_0.png,244,191
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2000_0.png,210,188
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2000_0.png,227,243
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2000_0.png,290,271
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0023_2000_0.png,190,38
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_4400_1200.png,67,219
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_4400_1200.png,25,75
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_4400_1200.png,147,292
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0032_4400_1200.png,155,374
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2800_1200.aug.0.png,324,175
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2800_1200.aug.0.png,382,42
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2800_1200.aug.0.png,275,326
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2800_1200.aug.0.png,186,328
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2800_1200.aug.0.png,205,247
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2800_1200.aug.0.png,288,260
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2800_1200.aug.0.png,363,349
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_400.aug.2.png,318,321
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_400.aug.2.png,213,269
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_400.aug.2.png,249,182
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_400.aug.2.png,253,268
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_400.aug.2.png,155,184
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_400.aug.2.png,166,107
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_400.aug.2.png,266,44
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_400.aug.2.png,133,43
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_400.aug.2.png,124,271
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_400.aug.2.png,41,210
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_2400_400.aug.2.png,43,325
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_400.aug.2.png,320,132
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.1.png,129,234
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.1.png,135,48
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.1.png,73,73
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.1.png,197,114
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.1.png,211,241
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.1.png,177,332
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.1.png,164,381
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0019_1200_1600.aug.1.png,258,238
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0041_3600_3200.aug.2.png,244,285
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0041_3600_3200.aug.2.png,309,273
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0041_3600_3200.aug.2.png,365,323
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0041_3600_3200.aug.2.png,284,339
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_1200_1600.png,195,211
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_1200_1600.png,104,287
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_1200_1600.png,35,183
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_1200_1600.png,56,116
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_1200_1600.png,93,39
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_1200_1600.png,191,288
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_1200_1600.png,262,276
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_1200_1600.png,322,282
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_1200_1600.png,287,340
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_1200_1600.png,154,293
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_1200_1600.png,33,241
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.png,256,305
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.png,182,255
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.png,120,215
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.png,363,75
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.png,365,273
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_800_1600.png,300,266
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_2800.png,216,257
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_2800.png,152,215
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_2800.png,118,292
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_2400_2800.png,49,218
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3200_0.aug.2.png,100,289
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3200_0.aug.2.png,299,124
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3200_0.aug.2.png,364,70
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3200_0.aug.2.png,350,106
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3200_0.aug.2.png,326,50
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0043_3200_0.aug.2.png,270,34
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,116,112
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,86,59
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,72,156
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,120,204
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,310,309
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0034_3200_400.png,361,60
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_1600.aug.2.png,247,73
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_1600.aug.2.png,46,217
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_1600.aug.2.png,29,243
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_1600.aug.2.png,290,92
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_1600.aug.2.png,230,206
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_400_1600.aug.2.png,241,176
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_800_800.aug.1.png,322,54
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0051_0_1200.aug.2.png,237,244
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0051_0_1200.aug.2.png,172,277
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_3200_1200.aug.1.png,153,228
