image,x,y,mask,lifecycle
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0039_4400_1600.aug.1.png,365,34,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0039_4400_1600.365.34.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0039_4400_1600.aug.1.png,265,382,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0039_4400_1600.265.382.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,103,72,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.103.72.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,38,46,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.38.46.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,184,48,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.184.48.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,24,14,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.24.14.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,164,7,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.164.7.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,120,159,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.120.159.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,232,173,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.232.173.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,266,183,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.266.183.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,246,219,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.246.219.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,227,264,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.227.264.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,136,329,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.136.329.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,144,366,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.144.366.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,182,388,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.182.388.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_3200_2000.png,241,317,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_3200_2000.241.317.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,202,140,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.202.140.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,117,174,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.117.174.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,162,109,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.162.109.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,141,239,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.141.239.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,11,293,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.11.293.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,48,315,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.48.315.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,41,246,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.41.246.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,119,382,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.119.382.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,83,292,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.83.292.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,191,385,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.191.385.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,159,350,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.159.350.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,284,339,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.284.339.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,247,387,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.247.387.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,329,378,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.329.378.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,330,119,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.330.119.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,388,119,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.388.119.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,361,171,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.361.171.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,340,28,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.340.28.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_2000_2800.aug.2.png,375,75,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_2000_2800.375.75.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0016_2800_800.aug.1.png,66,339,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0016_2800_800.66.339.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0031_2800_800.aug.1.png,187,213,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.187.213.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0031_2800_800.aug.1.png,167,144,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.167.144.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0031_2800_800.aug.1.png,81,156,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.81.156.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0031_2800_800.aug.1.png,112,49,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0031_2800_800.112.49.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.1.png,258,338,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3600_1200.258.338.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.1.png,86,347,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3600_1200.86.347.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0022_3600_1200.aug.1.png,25,361,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0022_3600_1200.25.361.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0009_2000_0.aug.1.png,208,218,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0009_2000_0.208.218.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_800_2000.aug.0.png,278,220,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0011_800_2000.278.220.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_800_2000.aug.0.png,220,329,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0011_800_2000.220.329.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_800_2000.aug.0.png,318,189,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0011_800_2000.318.189.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_800_2000.aug.0.png,141,383,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0011_800_2000.141.383.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0011_800_2000.aug.0.png,387,156,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0011_800_2000.387.156.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_2000_2400.png,275,68,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_2000_2400.275.68.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_2000_2400.png,358,120,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_2000_2400.358.120.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_2000_2400.png,346,283,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_2000_2400.346.283.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_2000_2400.png,250,218,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_2000_2400.250.218.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0046_3200_2400.aug.0.png,164,109,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0046_3200_2400.164.109.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.png,111,225,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0036_0_2800.111.225.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.png,57,258,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0036_0_2800.57.258.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_3600_2400.aug.2.png,164,89,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_3600_2400.164.89.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0010_3600_2400.aug.2.png,268,134,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0010_3600_2400.268.134.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0028_2800_800.png,304,59,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0028_2800_800.304.59.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_400_3200.png,372,196,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_400_3200.372.196.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_2800_2400.aug.1.png,337,134,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0014_2800_2400.337.134.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_2800_2400.aug.1.png,191,84,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0014_2800_2400.191.84.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0048_400_3200.png,81,231,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0048_400_3200.81.231.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0014_2800_2400.aug.1.png,18,295,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0014_2800_2400.18.295.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_3200_2000.aug.2.png,336,138,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_3200_2000.336.138.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_3200_2000.aug.2.png,59,317,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_3200_2000.59.317.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_3200_2000.aug.2.png,87,350,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_3200_2000.87.350.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0002_3200_2000.aug.2.png,114,304,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0002_3200_2000.114.304.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_3200.png,342,107,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_2000_3200.342.107.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,251,245,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0013_2000_2800.251.245.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_2000_3200.png,300,238,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_2000_3200.300.238.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,331,191,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0013_2000_2800.331.191.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,228,178,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0013_2000_2800.228.178.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,318,298,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0013_2000_2800.318.298.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,114,204,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0013_2000_2800.114.204.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,25,193,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0013_2000_2800.25.193.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,64,320,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0013_2000_2800.64.320.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,14,253,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0013_2000_2800.14.253.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,290,372,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0013_2000_2800.290.372.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0013_2000_2800.png,128,302,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0013_2000_2800.128.302.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.1.png,35,368,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_3600_1200.35.368.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,221,203,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_1600_0.221.203.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,115,46,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_1600_0.115.46.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,261,126,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_1600_0.261.126.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,325,139,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_1600_0.325.139.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0037_1600_0.aug.0.png,344,309,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0037_1600_0.344.309.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.2.png,157,227,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_3600_1200.157.227.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.2.png,190,278,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_3600_1200.190.278.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.2.png,274,250,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_3600_1200.274.250.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.2.png,30,28,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_3600_1200.30.28.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0058_3600_1200.aug.2.png,375,75,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0058_3600_1200.375.75.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0041_3200_2400.aug.2.png,242,340,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0041_3200_2400.242.340.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2800.aug.2.png,79,365,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2000_2800.79.365.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2800.aug.2.png,292,209,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2000_2800.292.209.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2800.aug.2.png,232,323,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2000_2800.232.323.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0018_2000_2800.aug.2.png,232,277,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0018_2000_2800.232.277.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2800_1200.png,21,364,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_2800_1200.21.364.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_2800_1200.png,269,370,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_2800_1200.269.370.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_0_2000.aug.1.png,238,267,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_0_2000.238.267.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0033_0_2000.aug.1.png,155,161,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0033_0_2000.155.161.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0036_0_2800.aug.0.png,57,266,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0036_0_2800.57.266.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_2400_2800.png,312,199,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_2400_2800.312.199.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_2400_2800.png,125,158,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_2400_2800.125.158.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_2400_2800.png,298,120,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_2400_2800.298.120.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_3600_800.aug.1.png,209,337,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_3600_800.209.337.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0054_2400_2800.png,141,82,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0054_2400_2800.141.82.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0035_1600_1200.png,361,118,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0035_1600_1200.361.118.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_2400.png,130,347,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_2400.130.347.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_2400.png,117,271,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_2400.117.271.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_2400.png,61,271,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_2400.61.271.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_2400.png,183,366,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_2400.183.366.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0053_3600_2400.png,58,90,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0053_3600_2400.58.90.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2000_800.png,79,76,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2000_800.79.76.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2000_800.png,133,129,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2000_800.133.129.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2000_800.png,281,31,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2000_800.281.31.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2000_800.png,206,328,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2000_800.206.328.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2000_800.png,230,325,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2000_800.230.325.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2000_800.png,245,349,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2000_800.245.349.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2000_800.png,185,359,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2000_800.185.359.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0020_2000_800.png,321,362,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0020_2000_800.321.362.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_3600_3200.png,286,96,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_3600_3200.286.96.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_3600_3200.png,52,55,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_3600_3200.52.55.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_3600_3200.png,43,175,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_3600_3200.43.175.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_3600_3200.png,341,113,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_3600_3200.341.113.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_3600_3200.png,229,152,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_3600_3200.229.152.mask.npy,unknown
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_3600_3200.png,28,243,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_3600_3200.28.243.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0045_3600_3200.png,74,132,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0045_3600_3200.74.132.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.aug.0.png,32,92,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.32.92.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.aug.0.png,144,55,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.144.55.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.aug.0.png,128,163,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.128.163.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.aug.0.png,55,213,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.55.213.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.aug.0.png,138,241,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.138.241.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.aug.0.png,136,309,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.136.309.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.aug.0.png,358,261,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.358.261.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.aug.0.png,366,367,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.366.367.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.aug.0.png,259,375,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.259.375.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0038_1200_1600.aug.0.png,268,334,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0038_1200_1600.268.334.mask.npy,unripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0057_3600_800.aug.2.png,185,344,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0057_3600_800.185.344.mask.npy,ripening
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0056_3600_2000.aug.2.png,293,256,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0056_3600_2000.293.256.mask.npy,ripe
/home/jack/Mounts/DiskOne/kona_coffee/augmented/100_0026_800_2400.aug.0.png,135,155,/home/jack/Mounts/DiskOne/kona_coffee/masks/100_0026_800_2400.135.155.mask.npy,unknown
